target_id,target_chembl_id,uniprot_id,assay_variant_mutation,molecule_chembl_id,all_molecule_chembl_ids,parent_molecule_chembl_id,molecule_pref_name,canonical_smiles,inchikey,activity_type,best_value_nm,median_value_nm,max_pchembl_value,measurement_count,assay_chembl_ids,document_chembl_ids,molecular_weight,clogp,tpsa,hbd,hba,rotatable_bonds,qed,source,source_url,retrieved_at
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5185207,CHEMBL5185207,CHEMBL5185207,,CC(C)c1ccc(N2C[C@H](O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,KNTXXLCLNJBCPL-DDKZFYNRSA-N,IC50,0.5,9.75,9.3,2,CHEMBL5141214;CHEMBL5141217,CHEMBL5137066,480.588,3.76,97.64,3,8,5,0.508,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5185207,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5194722,CHEMBL5194722,CHEMBL5194722,,CC[C@]1(F)CN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)CC[C@H]1O,AEYPTUROGFRRAO-OSHKRJKKSA-N,IC50,0.5,1.15,9.3,2,CHEMBL5141214;CHEMBL5141217,CHEMBL5137066,570.735,4.45,111.55,2,9,8,0.4057,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5194722,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL3663932,CHEMBL3663932,CHEMBL3663932,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)[C@H](C)C4)cc3)c(C(N)=O)nc2CC)c1,VIKYVWOFKQNEHB-GOSISDBHSA-N,IC50,0.56,1.13,9.25,2,CHEMBL3705896,CHEMBL3638445,515.618,3.939,125.71,3,8,9,0.3661,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3663932,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4454516,CHEMBL4454516,CHEMBL4454516,,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccccc3)n2)c(OC)cc1N1CCC(C(N)=O)CC1,FQQIBHZUSATOSF-UHFFFAOYSA-N,IC50,0.5872,0.5872,9.23,1,CHEMBL4384381,CHEMBL4382243,515.574,3.307,151.57,4,8,9,0.3169,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4454516,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4105621,CHEMBL4105621,CHEMBL4105621,,C=CC(=O)Nc1cc(Cl)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,KFZFISVIQSCUCO-UHFFFAOYSA-N,IC50,0.6,0.6,9.22,1,CHEMBL4001768,CHEMBL4000215,560.058,4.371,104.62,2,8,7,0.3217,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4105621,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4282954,CHEMBL4282954,CHEMBL4282954,,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,OQZAOUZWULFNKT-UHFFFAOYSA-N,IC50,0.6,0.6,9.22,1,CHEMBL4258550,CHEMBL4257480,496.571,4.504,93.54,2,7,7,0.2874,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4282954,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4285217,CHEMBL4285217,CHEMBL4285217,,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,VNTCTQSZRPNAAH-UHFFFAOYSA-N,IC50,0.6,0.6,9.22,1,CHEMBL4427028,CHEMBL4425144,570.654,2.981,126.62,2,9,9,0.2307,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4285217,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5177272,CHEMBL5177272,CHEMBL5177272,,CN1CCC(c2ccc(-c3cc(F)c4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,YOJWAUDUBWDXJD-UHFFFAOYSA-N,IC50,0.6,0.6,9.22,1,CHEMBL5147203,CHEMBL5143652,553.663,5.696,80.12,1,6,6,0.292,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5177272,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5191674,CHEMBL5191674,CHEMBL5191674,,CN1CCC(c2ccc(-c3ccc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4n3)cc2)CC1,CQSPHAGHHFITRZ-UHFFFAOYSA-N,IC50,0.6,0.6,9.22,1,CHEMBL5147203,CHEMBL5143652,536.661,4.952,93.01,1,7,6,0.3301,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5191674,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5271151,CHEMBL5271151,CHEMBL5271151,,C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3)CCC4)n2)ccc1N(C)CCN(C)C,SYVUIZHQJAQHKT-UHFFFAOYSA-N,IC50,0.6,0.6,9.22,1,CHEMBL5263205,CHEMBL5260822,550.505,5.337,85.42,3,7,10,0.2942,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5271151,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL6145609,CHEMBL6145609,CHEMBL6145609,,CSc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)c2)[nH]1,DBLFPZMZQSDENE-UHFFFAOYSA-N,IC50,0.6,0.6,9.22,1,CHEMBL6096529,CHEMBL6092226,722.875,7.128,138.51,5,9,10,0.0936,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6145609,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL3663928,CHEMBL3663928,CHEMBL3663928,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)c(C(N)=O)nc2CC)c1,BLVSTWDZDHSEQQ-UHFFFAOYSA-N,IC50,0.66,1.03,9.18,2,CHEMBL3705896,CHEMBL3638445,515.618,3.94,125.71,3,8,10,0.3468,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3663928,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL2437462,CHEMBL2437462,CHEMBL2437462,,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,JJQDZMPHVLCCFS-UHFFFAOYSA-N,IC50,0.677,0.677,9.17,1,CHEMBL2439334,CHEMBL2434822,482.548,2.796,108.28,2,8,6,0.4041,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2437462,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL3233772,CHEMBL3233772,CHEMBL3233772,,CN(C)CCCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,AJCPVYIKALUFSW-HWKANZROSA-N,IC50,0.7,0.7,9.15,1,CHEMBL3238948,CHEMBL3233010,462.982,4.263,82.18,3,7,10,0.3082,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3233772,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL3798501,CHEMBL3798501,CHEMBL3798501,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2SC)c1,UGWGOOAEFJICES-UHFFFAOYSA-N,IC50,0.7,0.7,9.15,1,CHEMBL3804025,CHEMBL3797107,534.642,4.536,108.92,2,9,9,0.3021,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3798501,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4279016,CHEMBL4279016,CHEMBL4279016,,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,WMDXVGYOAFEKRU-UHFFFAOYSA-N,IC50,0.7,0.7,9.15,1,CHEMBL4258550,CHEMBL4257480,592.748,4.883,90.79,2,8,8,0.2211,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4279016,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4279057,CHEMBL4279057,CHEMBL4279057,,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,WAKHXUADXXTOJR-UHFFFAOYSA-N,IC50,0.7,0.7,9.15,1,CHEMBL4258550,CHEMBL4257480,523.641,4.807,87.55,2,7,8,0.2532,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4279057,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4282688,CHEMBL4282688,CHEMBL4282688,,C=C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,DBIBGPSRINRNHA-UHFFFAOYSA-N,IC50,0.7,0.7,9.15,1,CHEMBL4258550,CHEMBL4257480,541.656,4.674,96.78,2,8,11,0.2089,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4282688,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4284071,CHEMBL4284071,CHEMBL4284071,,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2Cl)c1,FDXMKVBFOCDXQZ-UHFFFAOYSA-N,IC50,0.71,0.71,9.15,1,CHEMBL4271007,CHEMBL4270490,464.957,4.574,91.41,3,7,8,0.4203,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4284071,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4287401,CHEMBL4287401,CHEMBL4287401,,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1,ANZRYSAJGDMCLV-UHFFFAOYSA-N,IC50,0.7,0.7,9.15,1,CHEMBL4258550,CHEMBL4257480,540.624,4.378,102.77,2,8,10,0.2258,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4287401,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4293145,CHEMBL4293145,CHEMBL4293145,,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1O[C@H]1CCOC1,NVVVBYLPMCOMTD-SFHVURJKSA-N,IC50,0.7,0.7,9.15,1,CHEMBL4258550,CHEMBL4257480,497.555,4.835,99.53,2,7,8,0.2656,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4293145,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4294211,CHEMBL4294211,CHEMBL4294211,,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,CVUUOYYNAMNGLC-UHFFFAOYSA-N,IC50,0.7,0.7,9.15,1,CHEMBL4258550,CHEMBL4257480,579.705,4.968,96.78,2,8,8,0.2233,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4294211,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5193016,CHEMBL5193016,CHEMBL5193016,,CO[C@@H]1[C@H](O)CN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)CC1(F)F,OXCAPCKBQKXXCL-JJMBJGOUSA-N,IC50,0.7,1.65,9.15,2,CHEMBL5141214;CHEMBL5141217,CHEMBL5137066,590.697,3.592,120.78,2,10,8,0.4027,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5193016,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5630267,CHEMBL5630267,CHEMBL5630267,,C=CC(=O)Nc1cc(Nc2nccc(-c3ncc4c(C)cccn34)n2)c(OC)cc1N(C)CCN(C)C,HXUMFEVSZUTRGW-UHFFFAOYSA-N,IC50,0.72,0.72,9.14,1,CHEMBL5623210,CHEMBL5620414,500.607,3.974,99.92,2,8,10,0.3157,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5630267,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5631151,CHEMBL5631151,CHEMBL5631151,,C=CC(=O)Nc1cc(Nc2nccc(-c3cnc4c(Cl)cccn34)n2)c(OC)cc1N(C)CCN(C)C,SNVQYGLZAMYVSX-UHFFFAOYSA-N,IC50,0.77,0.77,9.11,1,CHEMBL5623210,CHEMBL5620414,521.025,4.319,99.92,2,8,10,0.2982,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5631151,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL180022,CHEMBL180022,CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,JWNPDZNEKVCWMY-VQHVLOKHSA-N,IC50,0.8,3.0,9.1,3,CHEMBL1947771;CHEMBL2328802;CHEMBL4670929,CHEMBL1944545;CHEMBL2321748;CHEMBL4665812,557.054,5.932,112.4,2,8,11,0.2185,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL180022,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL3633143,CHEMBL3633143,CHEMBL3633143,,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,VJQPNQROUWVJQN-UHFFFAOYSA-N,IC50,0.8,2.4,9.1,2,CHEMBL3635658;CHEMBL3755797,CHEMBL3632511;CHEMBL3751728,525.613,3.718,104.62,2,8,7,0.3521,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3633143,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4087740,CHEMBL4087740,CHEMBL4087740,,C=CC(=O)Nc1cc(F)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,NFOIDCJSJKUMAP-UHFFFAOYSA-N,IC50,0.8,0.8,9.1,1,CHEMBL4001768,CHEMBL4000215,543.603,3.857,104.62,2,8,7,0.3389,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4087740,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4129781,CHEMBL4129781,CHEMBL4129781,,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,UNXBSODPRVRIBE-UHFFFAOYSA-N,IC50,0.8,0.8,9.1,1,CHEMBL4125335,CHEMBL4118273,598.708,3.93,126.62,2,9,9,0.2757,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4129781,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4277911,CHEMBL4277911,CHEMBL4277911,,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C,SQRVGFKCWSJLGT-UHFFFAOYSA-N,IC50,0.8,0.8,9.1,1,CHEMBL4258550,CHEMBL4257480,525.657,5.055,87.55,2,7,11,0.2092,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4277911,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4293126,CHEMBL4293126,CHEMBL4293126,,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC)cc1N(C)CCN(C)C,DCTSDRYEGNUJAC-UHFFFAOYSA-N,IC50,0.8,0.8,9.1,1,CHEMBL4258550,CHEMBL4257480,525.657,5.055,87.55,2,7,11,0.2092,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4293126,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5076067,CHEMBL5076067,CHEMBL5076067,,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3nc(Nc4ccccc4OC)ncc3Cl)[nH]c12,FWFZHVUNVPMLSR-UHFFFAOYSA-N,IC50,0.8,0.8,9.1,1,CHEMBL5029924,CHEMBL5029169,492.967,3.667,112.24,3,6,5,0.4684,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5076067,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4745195,CHEMBL4745195,CHEMBL4745195,,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(CCO)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CIHHVWQFUJGINB-UHFFFAOYSA-N,IC50,0.86,0.86,9.07,1,CHEMBL4714437,CHEMBL4706705,529.645,3.965,107.78,3,8,12,0.2368,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4745195,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL3786343,CHEMBL3786343,CHEMBL3786343,OLMUTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,FDMQDKQUTRLUBU-UHFFFAOYSA-N,IC50,0.9,10.0,9.05,3,CHEMBL3789506;CHEMBL4730214;CHEMBL4770070,CHEMBL3785051;CHEMBL4725402;CHEMBL4765321,486.601,5.104,82.62,2,8,7,0.3516,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3786343,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5077776,CHEMBL5077776,CHEMBL5077776,,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(Nc4ccccc4OC)n3)[nH]c12,RCLLYPKRFIZQIZ-UHFFFAOYSA-N,IC50,0.9,0.9,9.05,1,CHEMBL5029924,CHEMBL5029169,458.522,3.014,112.24,3,6,5,0.5069,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5077776,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5170376,CHEMBL5170376,CHEMBL5170376,,CC(C)c1cnc(N2CC(C(=O)N(C)C)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,KBEALQIKOQDNNI-ZBLYBZFDSA-N,IC50,0.9,5.45,9.05,2,CHEMBL5141214;CHEMBL5141217,CHEMBL5137066,522.629,3.11,110.61,2,9,6,0.5045,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5170376,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5172573,CHEMBL5172573,CHEMBL5172573,,CN1CCN(c2ccc(-c3ccc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,RCQUCWWKJWPZAY-UHFFFAOYSA-N,IC50,0.9,0.9,9.05,1,CHEMBL5147203,CHEMBL5143652,536.661,4.5,83.36,1,7,6,0.3442,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5172573,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5177306,CHEMBL5177306,CHEMBL5177306,,CN1CCN(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3ccccc3)C4)cc2)CC1,UIDGXWIZPIIJMM-UHFFFAOYSA-N,IC50,0.9,0.9,9.05,1,CHEMBL5147203,CHEMBL5143652,523.662,4.898,68.78,1,6,6,0.3895,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5177306,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5198812,CHEMBL5198812,CHEMBL5198812,,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3ccccc3)C4)cc2)CC1,HWBHBJXVRDZEDW-UHFFFAOYSA-N,IC50,0.9,0.9,9.05,1,CHEMBL5147203,CHEMBL5143652,522.674,5.955,65.54,1,5,6,0.3396,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5198812,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL3663926,CHEMBL3663926,CHEMBL3663926,,C=CC(=O)Nc1cccc(Oc2cnc(C(N)=O)c(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,YGIBTSMHVRPSJH-UHFFFAOYSA-N,IC50,0.92,1.01,9.04,2,CHEMBL3705896,CHEMBL3638445,473.537,2.988,125.71,3,8,8,0.4265,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3663926,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL6146123,CHEMBL6146123,CHEMBL6146123,,CCC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3cccc(NC(=O)c4cccc(O)c4CN4Cc5ccccc5C4=O)c3)ccn2)c1,BKYDUWBNJIRNBO-UHFFFAOYSA-N,IC50,0.91,0.91,9.04,1,CHEMBL6096529,CHEMBL6092226,739.858,8.075,161.57,5,9,12,0.0782,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6146123,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL2029438,CHEMBL2029438,CHEMBL2029438,,C=CC(=O)Nc1cccc(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,JARUUYXHPLGHLF-UHFFFAOYSA-N,IC50,0.93,0.93,9.03,1,CHEMBL2033655,CHEMBL2029259,604.715,5.379,106.17,2,8,9,0.2456,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2029438,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL5625055,CHEMBL5625055,CHEMBL5625055,,CC#CC(=O)Nc1cc(Nc2nccc(-c3cnc4c(C)cccn34)n2)c(OC)cc1N(C)CCN(C)C,ZWQQWVVEDSCTSX-UHFFFAOYSA-N,IC50,0.93,0.93,9.03,1,CHEMBL5623210,CHEMBL5620414,512.618,3.812,99.92,2,8,9,0.3268,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5625055,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4756020,CHEMBL4756020,CHEMBL4756020,,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4COC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,QHMWSARDRXHJRH-UHFFFAOYSA-N,IC50,0.95,0.95,9.02,1,CHEMBL4714437,CHEMBL4706705,541.656,4.544,96.78,2,8,11,0.2673,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4756020,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL2029436,CHEMBL2029436,CHEMBL2029436,,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,QSMLEYYCYZLPGW-UHFFFAOYSA-N,IC50,0.98,0.98,9.01,1,CHEMBL2033655,CHEMBL2029259,590.688,5.383,106.17,2,8,8,0.2636,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2029436,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL3545311,CHEMBL3545311,CHEMBL3545311,BRIGATINIB,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,AILRADAXUVEEIR-UHFFFAOYSA-N,IC50,1.0,39.95,9.0,6,CHEMBL4270446;CHEMBL4417017;CHEMBL5031763;CHEMBL5165818;CHEMBL5705020;CHEMBL5705257,CHEMBL4266062;CHEMBL4414650;CHEMBL5030539;CHEMBL5154883;CHEMBL5696443,584.105,5.09,85.86,2,9,8,0.3522,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3545311,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4126630,CHEMBL4126630,CHEMBL4126630,,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)c1,HPMZWNAUYGUQTC-UHFFFAOYSA-N,IC50,1.0,1.0,9.0,1,CHEMBL4125335,CHEMBL4118273,554.655,3.452,117.39,2,8,7,0.3338,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4126630,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4128567,CHEMBL4128567,CHEMBL4128567,,C=CC(=O)Nc1cccc(-n2c(=O)n(CCc3ccccc3)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1,XUVOOJLRVOEDJR-UHFFFAOYSA-N,IC50,1.0,1.0,9.0,1,CHEMBL4125335,CHEMBL4118273,660.779,4.592,126.62,2,9,11,0.1957,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4128567,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,"T790M,L858R",CHEMBL4287141,CHEMBL4287141,CHEMBL4287141,,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,PJJWOOHVLQEDNL-UHFFFAOYSA-N,IC50,1.0,1.0,9.0,1,CHEMBL4258550,CHEMBL4257480,529.62,4.804,87.55,2,7,10,0.2253,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4287141,2026-07-09T09:02:48.984719+00:00
